Nationality,Location,StartDate,EndDate,MinDeaths,MaxDeaths,DeathsOverride,DeathsFinal,AirRate,CivilianRate,IntentionalRate,Tags,AirForce,Notes,Sources,StartDateMs,EndDateMs
United States,,5/1/44,5/31/44,"5,994","5,994",8122.477258,5994.0,,0,,,army,"multiplied to make 318,274",http://cgsc.cdmhost.com/cdm/compoundobject/collection/p4013coll8/id/147
United States,,6/1/44,6/30/44,"14,839","14,839",20108.34835,14839.0,,0,,,army,"multiplied to make 318,274",http://cgsc.cdmhost.com/cdm/compoundobject/collection/p4013coll8/id/148
United States,,7/1/44,7/31/44,"16,806","16,806",22773.83263,16806.0,,0,,,army,"multiplied to make 318,274",http://cgsc.cdmhost.com/cdm/compoundobject/collection/p4013coll8/id/149
United States,,8/1/44,8/31/44,"12,442","12,442",16860.17051,12442.0,,0,,,army,"multiplied to make 318,274",http://cgsc.cdmhost.com/cdm/compoundobject/collection/p4013coll8/id/150
United States,,9/1/44,9/30/44,"12,816","12,816",17366.9784,12816.0,,0,,,army,"multiplied to make 318,274",http://cgsc.cdmhost.com/cdm/compoundobject/collection/p4013coll8/id/151
United States,,10/1/44,10/31/44,"11,844","11,844",16049.81993,11844.0,,0,,,army,"multiplied to make 318,274",http://cgsc.cdmhost.com/cdm/compoundobject/collection/p4013coll8/id/152
United States,,11/1/44,11/30/44,"15,825","15,825",21444.47825,15825.0,,0,,,army,"multiplied to make 318,274",http://cgsc.cdmhost.com/cdm/compoundobject/collection/p4013coll8/id/153
United States,,12/1/44,12/31/44,"18,389","18,389",24918.95801,18389.0,,0,,,army,"multiplied to make 318,274",http://cgsc.cdmhost.com/cdm/compoundobject/collection/p4013coll8/id/154
United States,,1/1/45,1/31/45,"15,424","15,424",20901.08262,15424.0,,0,,,army,"multiplied to make 318,274",http://cgsc.cdmhost.com/cdm/compoundobject/collection/p4013coll8/id/155
United States,,2/1/45,2/28/45,"12,724","12,724",17242.30908,12724.0,,0,,,army,"multiplied to make 318,274",http://cgsc.cdmhost.com/cdm/compoundobject/collection/p4013coll8/id/156
United States,,3/1/45,3/31/45,"15,467","15,467",20959.35198,15467.0,,0,,,army,"multiplied to make 318,274",http://cgsc.cdmhost.com/cdm/compoundobject/collection/p4013coll8/id/157
United States,,4/1/45,4/30/45,"16,390","16,390",22210.11049,16390.0,,0,,,army,"multiplied to make 318,274",http://cgsc.cdmhost.com/cdm/compoundobject/collection/p4013coll8/id/158
United States,,5/1/45,5/31/45,"4,898","4,898",6637.286221,4898.0,,0,,,army,"multiplied to make 318,274",http://cgsc.cdmhost.com/cdm/compoundobject/collection/p4013coll8/id/159
United States,,6/1/45,6/30/45,"2,124","2,124",2878.235184,2124.0,,0,,,army,"multiplied to make 318,274",http://cgsc.cdmhost.com/cdm/compoundobject/collection/p4013coll8/id/160
United States,,7/1/45,7/31/45,588,588,796.7995708,588.0,,0,,,army,"multiplied to make 318,274",http://cgsc.cdmhost.com/cdm/compoundobject/collection/p4013coll8/id/161
United States,,8/1/45,8/31/45,338,338,458.0242431,338.0,,0,,,army,"multiplied to make 318,274",http://cgsc.cdmhost.com/cdm/compoundobject/collection/p4013coll8/id/162
United States,,9/1/45,9/30/45,17,17,23.03672229,17.0,,0,,,army,"multiplied to make 318,274",http://cgsc.cdmhost.com/cdm/compoundobject/collection/p4013coll8/id/163
United States,,10/1/45,10/31/45,9,9,12.1959118,9.0,,0,,,army,"multiplied to make 318,274",http://cgsc.cdmhost.com/cdm/compoundobject/collection/p4013coll8/id/164
United States,,11/1/45,11/30/45,13,13,17.61631704,13.0,,0,,,army,"multiplied to make 318,274",http://cgsc.cdmhost.com/cdm/compoundobject/collection/p4013coll8/id/165
United States,,12/1/45,12/31/45,5,5,6.775506555,5.0,,0,,,army,"multiplied to make 318,274",http://cgsc.cdmhost.com/cdm/compoundobject/collection/p4013coll8/id/166
United States,,1/1/46,1/31/46,1,1,1.355101311,1.0,,0,,,army,"multiplied to make 318,274",http://cgsc.cdmhost.com/cdm/compoundobject/collection/p4013coll8/id/167
United States,,2/1/46,2/28/46,0,0,0,0.0,,0,,,army,"multiplied to make 318,274",http://cgsc.cdmhost.com/cdm/compoundobject/collection/p4013coll8/id/168
United States,,3/1/46,3/31/46,0,0,0,0.0,,0,,,army,"multiplied to make 318,274",http://cgsc.cdmhost.com/cdm/compoundobject/collection/p4013coll8/id/169
United States,,4/1/46,4/30/46,1,1,1.355101311,1.0,,0,,,army,"multiplied to make 318,274",http://cgsc.cdmhost.com/cdm/compoundobject/collection/p4013coll8/id/170
United States,,5/1/46,5/31/46,1,1,1.355101311,1.0,,0,,,army,"multiplied to make 318,274",http://cgsc.cdmhost.com/cdm/compoundobject/collection/p4013coll8/id/171
